Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
MARGOT MARIA IV (ART);CB6262;18/12/2022 21:18:01;-39.451;-73.2567;320.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 21:26:01;-39.4509;-73.2569;137.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 21:34:01;-39.4509;-73.257;105.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 21:42:01;-39.451;-73.257;160.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 21:50:01;-39.4509;-73.2572;146.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 21:58:01;-39.4508;-73.2571;158.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:06:01;-39.4508;-73.2572;297.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:14:01;-39.4509;-73.2571;329.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:22:01;-39.4509;-73.2572;130.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:30:01;-39.4509;-73.257;56.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:38:01;-39.4509;-73.2571;58.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:46:01;-39.4509;-73.2571;106.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 22:54:01;-39.4509;-73.257;323.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:02:01;-39.4509;-73.257;298.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:10:01;-39.4467;-73.2572;10.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:18:01;-39.4283;-73.2576;331.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:26:01;-39.4109;-73.2638;337.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:34:01;-39.3918;-73.2675;351.0;9.99 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:42:01;-39.3858;-73.2681;211.0;2.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:50:01;-39.3931;-73.2797;196.0;6.00 kt
MARGOT MARIA IV (ART);CB6262;18/12/2022 23:58:01;-39.3998;-73.2808;63.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:06:01;-39.393;-73.2712;70.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:14:01;-39.3894;-73.2699;310.0;2.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:22:01;-39.3884;-73.2693;360.0;2.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:30:01;-39.3899;-73.2699;179.0;2.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:38:01;-39.3864;-73.2649;303.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:46:01;-39.389;-73.2644;238.0;2.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 00:54:01;-39.3885;-73.268;173.0;2.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:02:01;-39.3939;-73.274;206.0;2.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:10:01;-39.3961;-73.2769;323.0;2.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:18:01;-39.389;-73.2724;360.0;6.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:26:01;-39.3891;-73.2676;191.0;6.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:34:01;-39.3981;-73.2746;233.0;2.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:42:01;-39.4025;-73.2837;312.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:50:01;-39.3905;-73.3045;280.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 01:58:01;-39.3884;-73.3152;124.0;6.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:06:01;-39.3869;-73.3152;11.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:14:01;-39.3871;-73.3157;244.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:22:01;-39.3867;-73.3159;27.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:30:01;-39.3868;-73.3162;38.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:38:01;-39.3863;-73.317;309.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:46:01;-39.3863;-73.3174;273.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 02:54:01;-39.3867;-73.3182;205.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:02:01;-39.3865;-73.3185;218.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:10:01;-39.391;-73.3197;169.0;4.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:18:01;-39.3983;-73.3167;85.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:26:01;-39.4004;-73.3171;352.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:34:01;-39.4035;-73.3174;98.0;2.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:42:01;-39.4061;-73.3129;31.0;2.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:50:01;-39.4048;-73.3117;2.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 03:58:01;-39.4048;-73.3113;50.0;0.50 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:06:01;-39.4042;-73.3113;15.0;0.50 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:14:01;-39.4042;-73.3108;175.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:22:01;-39.4041;-73.311;207.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:30:01;-39.4042;-73.3111;296.0;0.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:38:01;-39.4041;-73.3113;59.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:46:01;-39.4041;-73.3115;230.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 04:54:01;-39.4043;-73.312;200.0;0.50 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:02:01;-39.4046;-73.3125;201.0;0.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:10:01;-39.4049;-73.3136;58.0;2.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:18:01;-39.4117;-73.3162;187.0;8.49 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:26:01;-39.4297;-73.3194;195.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:34:01;-39.4473;-73.325;205.0;6.99 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:42:01;-39.4651;-73.3305;171.0;8.49 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:50:01;-39.483;-73.3373;209.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 05:58:01;-39.5007;-73.3448;192.0;8.49 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:06:01;-39.5183;-73.3529;206.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:14:01;-39.5353;-73.3628;191.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:22:01;-39.553;-73.3695;198.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:30:01;-39.5712;-73.3755;202.0;7.50 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:38:01;-39.5886;-73.3845;200.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:46:01;-39.6066;-73.3924;213.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 06:54:01;-39.6253;-73.3984;215.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:02:01;-39.6439;-73.4046;189.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:10:01;-39.663;-73.4094;199.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:18:01;-39.6813;-73.4156;204.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:26:01;-39.6997;-73.4204;189.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:34:01;-39.7179;-73.4239;179.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:42:01;-39.7365;-73.4224;159.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:50:01;-39.7554;-73.4249;169.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 07:58:01;-39.7747;-73.425;176.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 08:06:01;-39.7943;-73.4234;174.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 08:14:01;-39.8139;-73.4222;163.0;8.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 08:22:01;-39.8329;-73.4209;172.0;9.00 kt
MARGOT MARIA IV (ART);CB6262;19/12/2022 08:30:01;-39.8513;-73.4202;166.0;8.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:03:01;-18.4503;-70.3898;323.0;6.99 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:11:01;-18.4379;-70.3968;29.0;6.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:19:01;-18.437;-70.3969;16.0;0.99 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:27:01;-18.4362;-70.3973;99.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:35:01;-18.436;-70.3971;289.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:43:01;-18.4356;-70.3971;51.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:51:01;-18.4351;-70.3971;103.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 06:59:01;-18.4349;-70.3969;1.0;0.99 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:07:01;-18.4342;-70.397;168.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:15:01;-18.433;-70.3967;6.0;0.99 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:23:01;-18.4326;-70.3971;262.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:31:01;-18.4324;-70.3973;102.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:39:01;-18.4326;-70.3974;154.0;0.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:47:01;-18.428;-70.393;73.0;4.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 07:55:01;-18.4148;-70.4;340.0;8.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 08:03:01;-18.4007;-70.4038;348.0;8.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 08:11:01;-18.3877;-70.4039;29.0;2.00 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 08:19:01;-18.3875;-70.3964;137.0;7.50 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 08:27:01;-18.3984;-70.3844;129.0;6.99 kt
DON GERMAN CSA  (ART);CA8486;19/12/2022 08:35:01;-18.4064;-70.3712;146.0;6.99 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 11:15:00;-42.734;-73.077;40.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 11:30:00;-42.734;-73.077;37.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 11:45:00;-42.734;-73.077;155.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 12:00:00;-42.734;-73.077;115.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 12:15:00;-42.734;-73.077;25.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 12:30:00;-42.733;-73.077;301.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 12:45:00;-42.734;-73.077;192.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 13:00:00;-42.727;-73.084;291.0;4.99 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 13:15:00;-42.726;-73.086;48.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 13:30:00;-42.711;-73.081;46.0;8.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 13:45:00;-42.713;-73.033;94.0;5.50 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 14:00:00;-42.713;-73.032;267.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 14:15:00;-42.713;-73.032;282.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 14:30:00;-42.713;-73.032;344.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 14:45:00;-42.713;-73.034;265.0;8.49 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 15:00:00;-42.711;-73.079;252.0;9.50 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 15:15:00;-42.734;-73.077;258.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 15:30:00;-42.734;-73.077;150.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 15:45:00;-42.734;-73.077;182.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 16:00:00;-42.734;-73.077;51.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 17:30:00;-42.734;-73.077;316.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 17:45:00;-42.734;-73.077;293.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 18:00:00;-42.734;-73.077;114.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 18:15:00;-42.734;-73.077;205.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 18:30:00;-42.733;-73.077;59.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 18:45:00;-42.733;-73.077;96.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 19:00:00;-42.733;-73.077;237.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 19:15:00;-42.733;-73.077;202.0;0.50 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 19:30:00;-42.734;-73.077;48.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 19:45:00;-42.733;-73.077;255.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 20:00:00;-42.734;-73.077;58.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 20:15:00;-42.734;-73.077;235.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 20:30:00;-42.733;-73.077;280.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 20:45:00;-42.734;-73.077;68.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 21:00:00;-42.733;-73.077;230.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 21:15:00;-42.734;-73.077;17.0;0.50 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 21:30:00;-42.733;-73.077;214.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 21:45:00;-42.734;-73.077;271.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 22:00:00;-42.733;-73.077;69.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 22:15:00;-42.733;-73.077;207.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 22:30:00;-42.733;-73.077;292.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 22:45:00;-42.734;-73.077;47.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 23:00:00;-42.734;-73.077;89.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 23:15:00;-42.734;-73.077;242.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 23:30:00;-42.734;-73.077;257.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;18/12/2022 23:45:00;-42.733;-73.077;78.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 00:00:00;-42.733;-73.077;59.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 00:15:00;-42.733;-73.077;64.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 00:30:00;-42.734;-73.077;22.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 00:45:00;-42.734;-73.077;195.0;0.50 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 01:00:00;-42.734;-73.077;345.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 01:15:00;-42.734;-73.077;277.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 01:30:00;-42.734;-73.077;253.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 01:45:00;-42.734;-73.077;140.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 02:00:00;-42.734;-73.077;103.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 02:15:00;-42.734;-73.077;171.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 02:30:00;-42.734;-73.077;52.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 02:45:00;-42.734;-73.077;185.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 03:00:00;-42.734;-73.077;16.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 03:15:00;-42.734;-73.077;219.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 03:30:00;-42.734;-73.077;231.0;0.50 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 03:45:00;-42.734;-73.077;95.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 04:00:00;-42.734;-73.077;337.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 04:15:00;-42.734;-73.077;127.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 04:30:00;-42.734;-73.077;347.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 04:45:00;-42.734;-73.077;268.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 05:30:00;-42.734;-73.077;100.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 05:45:00;-42.734;-73.077;162.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 06:00:00;-42.734;-73.077;111.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 06:15:00;-42.734;-73.077;335.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 06:30:00;-42.734;-73.077;327.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 06:45:00;-42.734;-73.077;327.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 07:00:00;-42.734;-73.077;294.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 07:15:00;-42.734;-73.077;90.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 07:30:00;-42.733;-73.077;339.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 07:45:00;-42.733;-73.077;281.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 08:00:00;-42.733;-73.077;281.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 08:15:00;-42.733;-73.077;51.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 08:30:00;-42.733;-73.077;51.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 08:45:00;-42.733;-73.077;51.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 09:00:00;-42.734;-73.077;42.0;0.00 kt
ERICK GABRIEL (ART-TRP);CA6350;19/12/2022 09:15:00;-42.733;-73.077;32.0;0.00 kt
EL ROBLE (LB);CB9176;19/12/2022 10:52:01;-36.8533;-74.0333;316.0;6.49 kt
EL ROBLE (LB);CB9176;19/12/2022 04:37:01;-37.5523;-73.6814;344.0;7.50 kt
EL ROBLE (LB);CB9176;19/12/2022 04:52:01;-37.5235;-73.6966;315.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 05:07:01;-37.4949;-73.7113;323.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 05:22:01;-37.4652;-73.7257;340.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 05:37:01;-37.4364;-73.7401;334.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 05:52:01;-37.4075;-73.7552;339.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 06:07:01;-37.3785;-73.7706;308.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 06:22:01;-37.3505;-73.7829;357.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 06:37:01;-37.3235;-73.7975;290.0;7.50 kt
EL ROBLE (LB);CB9176;19/12/2022 06:52:01;-37.2949;-73.8101;337.0;7.50 kt
EL ROBLE (LB);CB9176;19/12/2022 07:07:01;-37.2674;-73.8241;308.0;6.00 kt
EL ROBLE (LB);CB9176;19/12/2022 07:22:01;-37.2423;-73.8385;298.0;6.00 kt
EL ROBLE (LB);CB9176;19/12/2022 07:37:01;-37.215;-73.8519;309.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 07:52:01;-37.1864;-73.8671;333.0;8.49 kt
EL ROBLE (LB);CB9176;19/12/2022 08:07:01;-37.1572;-73.8823;334.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 08:22:01;-37.1285;-73.8961;343.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 08:37:01;-37.1;-73.9099;348.0;7.50 kt
EL ROBLE (LB);CB9176;19/12/2022 08:52:01;-37.0723;-73.9245;344.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 09:07:01;-37.0452;-73.94;330.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 09:22:01;-37.0172;-73.9522;305.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 09:37:01;-36.9893;-73.9652;341.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 09:52:01;-36.9619;-73.9791;343.0;8.00 kt
EL ROBLE (LB);CB9176;19/12/2022 10:07:01;-36.9344;-73.9926;355.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 10:22:01;-36.907;-74.0069;326.0;6.99 kt
EL ROBLE (LB);CB9176;19/12/2022 10:37:01;-36.8795;-74.0211;355.0;8.00 kt
BENJAMIN S (LB);CA4192;19/12/2022 10:51:03;-36.8935;-74.7644;196.0;0.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 14:36:03;-37.557;-73.6885;317.0;8.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 14:51:03;-37.5278;-73.7137;322.0;8.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 15:06:03;-37.4996;-73.7387;325.0;9.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 15:21:03;-37.4713;-73.763;327.0;8.49 kt
BENJAMIN S (LB);CA4192;18/12/2022 15:36:03;-37.4433;-73.7898;326.0;9.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 15:51:03;-37.4182;-73.8115;340.0;8.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 16:06:03;-37.4021;-73.8423;288.0;8.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 16:21:03;-37.3922;-73.8765;284.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 16:36:03;-37.3822;-73.9101;292.0;8.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 16:51:03;-37.3728;-73.9424;285.0;5.50 kt
BENJAMIN S (LB);CA4192;18/12/2022 17:06:03;-37.3626;-73.9747;311.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 17:21:03;-37.3558;-74.0066;2.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 17:36:03;-37.3431;-74.033;284.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 17:51:03;-37.335;-74.0637;282.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 18:06:03;-37.3256;-74.0941;288.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 18:21:03;-37.3142;-74.1242;285.0;6.49 kt
BENJAMIN S (LB);CA4192;18/12/2022 18:36:03;-37.3061;-74.154;328.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 18:51:03;-37.2971;-74.1837;296.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 19:06:03;-37.2867;-74.2132;285.0;6.49 kt
BENJAMIN S (LB);CA4192;18/12/2022 19:21:03;-37.277;-74.2432;281.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 19:36:03;-37.2676;-74.2724;287.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 19:51:03;-37.2588;-74.3006;315.0;4.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 20:06:03;-37.2505;-74.3288;275.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 20:21:03;-37.2432;-74.3579;273.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 20:36:03;-37.2347;-74.3865;297.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 20:51:03;-37.2253;-74.4153;293.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 21:06:03;-37.2152;-74.4435;289.0;4.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 21:21:03;-37.2068;-74.4715;312.0;6.00 kt
BENJAMIN S (LB);CA4192;18/12/2022 21:36:03;-37.1812;-74.4879;335.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 21:51:03;-37.1553;-74.5047;350.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 22:06:03;-37.1289;-74.5206;325.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 22:21:03;-37.104;-74.539;346.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 22:36:03;-37.0805;-74.5596;307.0;6.49 kt
BENJAMIN S (LB);CA4192;18/12/2022 22:51:03;-37.0591;-74.5825;316.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 23:06:03;-37.0383;-74.6069;300.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 23:21:03;-37.0201;-74.6341;307.0;6.49 kt
BENJAMIN S (LB);CA4192;18/12/2022 23:36:03;-37.0053;-74.6636;291.0;6.99 kt
BENJAMIN S (LB);CA4192;18/12/2022 23:51:03;-36.9853;-74.6876;345.0;6.99 kt
